uniprot_accession,organism,organism_type,gh_family,structure_source,structure_id,structure_path,template_code,template_identity,template_coverage,foldx_wt_total_energy,foldx_energy_per_residue,structure_exists,standardized_structure_path,standardization_status,structure_source_normalized,structure_source_priority,usable_structure_path,usable_structure_exists,usable_structure_status,structure_manifest_row_id,structure_file_format,n_atom_records,n_hetatm_records,n_model_records,stage3_standardized_structure_path,stage3_standardization_status,stage3_copy_mode,stage3_copy_operation,stage3_standardization_error
O68541,Cellvibrio mixtus,bacterial,GH10,pdb,2CNC_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/2CNC.cif,,,,13.84,0.039542857142857143,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O68541_pdb_2CNC_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O68541_pdb_2CNC_A_Repair.pdb,True,available,structure_000100,pdb,2861,329,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/O68541_pdb_2CNC_A_Repair.pdb,standardized_available,copy,skipped_existing,
O69230,Paenibacillus barcinonensis,bacterial,GH10,pdb,4W8L_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/4W8L.cif,,,,-53.74,-0.15267045454545455,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O69230_pdb_4W8L_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O69230_pdb_4W8L_A_Repair.pdb,True,available,structure_000182,pdb,8355,544,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/O69230_pdb_4W8L_A_Repair.pdb,standardized_available,copy,skipped_existing,
O69230,Paenibacillus barcinonensis,bacterial,GH10,pdb,4XUN_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/4XUN.cif,,,,-4.28,-0.02658385093167702,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O69230_pdb_4XUN_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O69230_pdb_4XUN_A_Repair.pdb,True,available,structure_000183,pdb,3789,234,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/O69230_pdb_4XUN_A_Repair.pdb,standardized_available,copy,skipped_existing,
O69230,Paenibacillus barcinonensis,bacterial,GH10,pdb,4XUO_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/4XUO.cif,,,,0.6,0.003846153846153846,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O69230_pdb_4XUO_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O69230_pdb_4XUO_A_Repair.pdb,True,available,structure_000184,pdb,2398,61,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/O69230_pdb_4XUO_A_Repair.pdb,standardized_available,copy,skipped_existing,
O69230,Paenibacillus barcinonensis,bacterial,GH10,pdb,4XUP_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/4XUP.cif,,,,5.94,0.018000000000000002,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O69230_pdb_4XUP_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O69230_pdb_4XUP_A_Repair.pdb,True,available,structure_000185,pdb,12488,52,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/O69230_pdb_4XUP_A_Repair.pdb,standardized_available,copy,skipped_existing,
O69230,Paenibacillus barcinonensis,bacterial,GH10,pdb,4XUQ_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/4XUQ.cif,,,,-3.7,-0.02298136645962733,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O69230_pdb_4XUQ_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O69230_pdb_4XUQ_A_Repair.pdb,True,available,structure_000186,pdb,3789,153,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/O69230_pdb_4XUQ_A_Repair.pdb,standardized_available,copy,skipped_existing,
O69230,Paenibacillus barcinonensis,bacterial,GH10,pdb,4XUR_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/4XUR.cif,,,,7.46,0.04633540372670807,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O69230_pdb_4XUR_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O69230_pdb_4XUR_A_Repair.pdb,True,available,structure_000187,pdb,3789,198,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/O69230_pdb_4XUR_A_Repair.pdb,standardized_available,copy,skipped_existing,
O69230,Paenibacillus barcinonensis,bacterial,GH10,pdb,4XUT_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/4XUT.cif,,,,-10.99,-0.06826086956521739,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O69230_pdb_4XUT_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O69230_pdb_4XUT_A_Repair.pdb,True,available,structure_000188,pdb,3789,139,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/O69230_pdb_4XUT_A_Repair.pdb,standardized_available,copy,skipped_existing,
O87119,Acetivibrio thermocellus (Hungateiclostridium thermocellum) (Clostridium thermocellum),bacterial,GH11,pdb,2C71_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/2C71.cif,,,,-56.78,-0.2769756097560976,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O87119_pdb_2C71_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O87119_pdb_2C71_A_Repair.pdb,True,available,structure_000097,pdb,1736,377,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/O87119_pdb_2C71_A_Repair.pdb,standardized_available,copy,skipped_existing,
O87119,Acetivibrio thermocellus (Hungateiclostridium thermocellum) (Clostridium thermocellum),bacterial,GH11,pdb,2C79_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/2C79.cif,,,,-63.92,-0.3118048780487805,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O87119_pdb_2C79_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/O87119_pdb_2C79_A_Repair.pdb,True,available,structure_000098,pdb,1729,336,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/O87119_pdb_2C79_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07528,Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans),bacterial,GH10,pdb,2UWF_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/2UWF.cif,,,,-46.53,-0.13070224719101123,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07528_pdb_2UWF_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07528_pdb_2UWF_A_Repair.pdb,True,available,structure_000118,pdb,2953,215,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07528_pdb_2UWF_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07528,Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans),bacterial,GH10,pdb,7CPK_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/7CPK.cif,,,,-63.48,-0.17781512605042016,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07528_pdb_7CPK_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07528_pdb_7CPK_A_Repair.pdb,True,available,structure_000210,pdb,3120,316,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07528_pdb_7CPK_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07528,Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans),bacterial,GH10,pdb,7CPL_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/7CPL.cif,,,,-62.19,-0.17371508379888267,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07528_pdb_7CPL_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07528_pdb_7CPL_A_Repair.pdb,True,available,structure_000211,pdb,3089,385,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07528_pdb_7CPL_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07528,Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans),bacterial,GH10,pdb,8XY0_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/8XY0.cif,,,,-54.94,-0.15563739376770538,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07528_pdb_8XY0_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07528_pdb_8XY0_A_Repair.pdb,True,available,structure_000232,pdb,2947,360,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07528_pdb_8XY0_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07528,Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans),bacterial,GH10,pdb,8Y1M_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/8Y1M.cif,,,,-58.96,-0.1646927374301676,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07528_pdb_8Y1M_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07528_pdb_8Y1M_A_Repair.pdb,True,available,structure_000233,pdb,6082,746,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07528_pdb_8Y1M_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07986,Cellulomonas fimi,bacterial,GH10,pdb,1EXG_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/1EXG.cif,,,,180.2,1.6381818181818182,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_1EXG_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_1EXG_A_Repair.pdb,True,available,structure_000019,pdb,1509,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07986_pdb_1EXG_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07986,Cellulomonas fimi,bacterial,GH10,pdb,1EXH_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/1EXH.cif,,,,181.09,1.6462727272727273,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_1EXH_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_1EXH_A_Repair.pdb,True,available,structure_000020,pdb,30180,0,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07986_pdb_1EXH_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07986,Cellulomonas fimi,bacterial,GH10,pdb,1EXP_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/1EXP.cif,,,,-15.58,-0.049935897435897436,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_1EXP_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_1EXP_A_Repair.pdb,True,available,structure_000021,pdb,2396,211,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07986_pdb_1EXP_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07986,Cellulomonas fimi,bacterial,GH10,pdb,1FH7_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/1FH7.cif,,,,-31.21,-0.10003205128205128,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_1FH7_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_1FH7_A_Repair.pdb,True,available,structure_000023,pdb,2400,286,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07986_pdb_1FH7_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07986,Cellulomonas fimi,bacterial,GH10,pdb,1FH8_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/1FH8.cif,,,,-33.16,-0.10628205128205127,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_1FH8_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_1FH8_A_Repair.pdb,True,available,structure_000024,pdb,2400,267,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07986_pdb_1FH8_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07986,Cellulomonas fimi,bacterial,GH10,pdb,1FH9_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/1FH9.cif,,,,-40.63,-0.130224358974359,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_1FH9_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_1FH9_A_Repair.pdb,True,available,structure_000025,pdb,2400,290,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07986_pdb_1FH9_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07986,Cellulomonas fimi,bacterial,GH10,pdb,1FHD_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/1FHD.cif,,,,-50.16,-0.16076923076923075,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_1FHD_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_1FHD_A_Repair.pdb,True,available,structure_000026,pdb,2400,271,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07986_pdb_1FHD_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07986,Cellulomonas fimi,bacterial,GH10,pdb,1J01_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/1J01.cif,,,,-23.38,-0.07493589743589743,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_1J01_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_1J01_A_Repair.pdb,True,available,structure_000049,pdb,2400,178,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07986_pdb_1J01_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07986,Cellulomonas fimi,bacterial,GH10,pdb,2EXO_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/2EXO.cif,,,,-18.58,-0.059551282051282045,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_2EXO_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_2EXO_A_Repair.pdb,True,available,structure_000109,pdb,2400,65,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07986_pdb_2EXO_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07986,Cellulomonas fimi,bacterial,GH10,pdb,2HIS_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/2HIS.cif,,,,1.39,0.004455128205128204,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_2HIS_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_2HIS_A_Repair.pdb,True,available,structure_000115,pdb,2390,153,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07986_pdb_2HIS_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07986,Cellulomonas fimi,bacterial,GH10,pdb,2XYL_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/2XYL.cif,,,,-16.1,-0.05160256410256411,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_2XYL_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_2XYL_A_Repair.pdb,True,available,structure_000124,pdb,2400,140,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07986_pdb_2XYL_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07986,Cellulomonas fimi,bacterial,GH10,pdb,3CUF_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/3CUF.cif,,,,-62.36,-0.19859872611464968,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_3CUF_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_3CUF_A_Repair.pdb,True,available,structure_000132,pdb,2423,398,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07986_pdb_3CUF_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07986,Cellulomonas fimi,bacterial,GH10,pdb,3CUG_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/3CUG.cif,,,,-62.6,-0.19936305732484078,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_3CUG_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_3CUG_A_Repair.pdb,True,available,structure_000133,pdb,2437,522,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07986_pdb_3CUG_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07986,Cellulomonas fimi,bacterial,GH10,pdb,3CUH_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/3CUH.cif,,,,-63.95,-0.20366242038216562,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_3CUH_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_3CUH_A_Repair.pdb,True,available,structure_000134,pdb,2417,424,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07986_pdb_3CUH_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07986,Cellulomonas fimi,bacterial,GH10,pdb,3CUI_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/3CUI.cif,,,,-59.36,-0.18904458598726115,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_3CUI_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_3CUI_A_Repair.pdb,True,available,structure_000135,pdb,2444,509,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07986_pdb_3CUI_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07986,Cellulomonas fimi,bacterial,GH10,pdb,3CUJ_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/3CUJ.cif,,,,-63.61,-0.2025796178343949,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_3CUJ_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_3CUJ_A_Repair.pdb,True,available,structure_000136,pdb,2445,412,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07986_pdb_3CUJ_A_Repair.pdb,standardized_available,copy,skipped_existing,
P07986,Cellulomonas fimi,bacterial,GH10,pdb,6QFS_B_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/6QFS.cif,,,,14.3,0.1349056603773585,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_6QFS_B_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P07986_pdb_6QFS_B_Repair.pdb,True,available,structure_000208,pdb,6199,484,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P07986_pdb_6QFS_B_Repair.pdb,standardized_available,copy,skipped_existing,
P09850,Niallia circulans (Bacillus circulans),bacterial,GH11,pdb,1BCX_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/1BCX.cif,,,,-7.14,-0.03859459459459459,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P09850_pdb_1BCX_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P09850_pdb_1BCX_A_Repair.pdb,True,available,structure_000008,pdb,1445,168,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P09850_pdb_1BCX_A_Repair.pdb,standardized_available,copy,skipped_existing,
P09850,Niallia circulans (Bacillus circulans),bacterial,GH11,pdb,1BVV_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/1BVV.cif,,,,5.57,0.03010810810810811,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P09850_pdb_1BVV_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P09850_pdb_1BVV_A_Repair.pdb,True,available,structure_000010,pdb,1448,135,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P09850_pdb_1BVV_A_Repair.pdb,standardized_available,copy,skipped_existing,
P09850,Niallia circulans (Bacillus circulans),bacterial,GH11,pdb,1C5H_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/1C5H.cif,,,,2.53,0.013675675675675675,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P09850_pdb_1C5H_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P09850_pdb_1C5H_A_Repair.pdb,True,available,structure_000011,pdb,1448,146,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P09850_pdb_1C5H_A_Repair.pdb,standardized_available,copy,skipped_existing,
P09850,Niallia circulans (Bacillus circulans),bacterial,GH11,pdb,1C5I_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/1C5I.cif,,,,4.42,0.023891891891891892,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P09850_pdb_1C5I_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P09850_pdb_1C5I_A_Repair.pdb,True,available,structure_000012,pdb,1448,147,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P09850_pdb_1C5I_A_Repair.pdb,standardized_available,copy,skipped_existing,
P09850,Niallia circulans (Bacillus circulans),bacterial,GH11,pdb,1HV0_A_Repair,/home/ubuntu/xylanase-thesis/data/raw/pdb/1HV0.cif,,,,0.61,0.0032972972972972973,True,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P09850_pdb_1HV0_A_Repair.pdb,standardized,pdb,1,/home/ubuntu/xylanase-thesis/data/structures/combined_standardized/P09850_pdb_1HV0_A_Repair.pdb,True,available,structure_000037,pdb,1447,197,0,/home/ubuntu/xylanase-thesis/data/structures/frozen_thesis_standardized/P09850_pdb_1HV0_A_Repair.pdb,standardized_available,copy,skipped_existing,
